metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"TDS3";"2016-10-31T00:00:00Z";398,99;"MWh";"energy";"measured";"2016-10-30T00:00:00Z";"2016-10-31T00:00:00Z";0,4600000000000364;0,3683027111732422;0,2489726142245573;"larger";"ok";8,6554351648;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-01T00:00:00Z";399,32;"MWh";"energy";"measured";"2016-10-31T00:00:00Z";"2016-11-01T00:00:00Z";0,3299999999999841;0,2907228426790543;0,1351017242366817;"larger";"ok";10,014307936;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-02T00:00:00Z";400,14;"MWh";"energy";"measured";"2016-11-01T00:00:00Z";"2016-11-02T00:00:00Z";0,8199999999999932;0,6735794072473362;0,21737688411678502;"larger";"critical";10,5934998194;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-03T00:00:00Z";401,15;"MWh";"energy";"measured";"2016-11-02T00:00:00Z";"2016-11-03T00:00:00Z";1,009999999999991;0,93593645389633;0,07913309263180456;"larger";"ok";8,328906556;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-04T00:00:00Z";402,12;"MWh";"energy";"measured";"2016-11-03T00:00:00Z";"2016-11-04T00:00:00Z";0,9700000000000273;0,9159023459062272;0,059064871201169246;"larger";"ok";8,4712630709;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-05T00:00:00Z";403,29;"MWh";"energy";"measured";"2016-11-04T00:00:00Z";"2016-11-05T00:00:00Z";1,170000000000016;1,032548099552582;0,1331191258857518;"larger";"ok";7,642412444;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-06T00:00:00Z";404,05;"MWh";"energy";"measured";"2016-11-05T00:00:00Z";"2016-11-06T00:00:00Z";0,7599999999999909;0,7430844449940137;0,022763974027357633;"larger";"ok";9,9338938395;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-07T00:00:00Z";404,31;"MWh";"energy";"measured";"2016-11-06T00:00:00Z";"2016-11-07T00:00:00Z";0,2599999999999909;0,24087920821479886;0,07937917069264647;"larger";"ok";11,0984156132;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-08T00:00:00Z";404,7;"MWh";"energy";"measured";"2016-11-07T00:00:00Z";"2016-11-08T00:00:00Z";0,38999999999998636;0,3272069171318709;0,19190634299093565;"larger";"ok";9,2207730015;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-09T00:00:00Z";405,63;"MWh";"energy";"measured";"2016-11-08T00:00:00Z";"2016-11-09T00:00:00Z";0,9300000000000068;0,7622087095264969;0,22013824871897106;"larger";"critical";9,7524036964;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-10T00:00:00Z";406,45;"MWh";"energy";"measured";"2016-11-09T00:00:00Z";"2016-11-10T00:00:00Z";0,8199999999999932;0,6876133925998222;0,19253058306445378;"larger";"ok";10,460316658;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-11T00:00:00Z";407,26;"MWh";"energy";"measured";"2016-11-10T00:00:00Z";"2016-11-11T00:00:00Z";0,8100000000000023;0,6860844225229652;0,1806127255030182;"larger";"ok";10,4748266538;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-12T00:00:00Z";408,12;"MWh";"energy";"measured";"2016-11-11T00:00:00Z";"2016-11-12T00:00:00Z";0,8600000000000136;0,7359751545318668;0,16851770702373178;"larger";"ok";10,0013613304;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-13T00:00:00Z";409;"MWh";"energy";"measured";"2016-11-12T00:00:00Z";"2016-11-13T00:00:00Z";0,8799999999999955;0,8797487570783941;0,00028558485542594863;"larger";"ok";8,7281599045;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-14T00:00:00Z";409,48;"MWh";"energy";"measured";"2016-11-13T00:00:00Z";"2016-11-14T00:00:00Z";0,4800000000000182;0,49607332877281246;0,03240111459440183;"smaller";"ok";7,2327593168;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-15T00:00:00Z";410,04;"MWh";"energy";"measured";"2016-11-14T00:00:00Z";"2016-11-15T00:00:00Z";0,5600000000000023;0,5399648886647672;0,037104470597668235;"larger";"ok";6,7440439661;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-16T00:00:00Z";411,27;"MWh";"energy";"measured";"2016-11-15T00:00:00Z";"2016-11-16T00:00:00Z";1,2299999999999613;1,260546917711149;0,02423306683947437;"smaller";"ok";6,022319492;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-17T00:00:00Z";412,43;"MWh";"energy";"measured";"2016-11-16T00:00:00Z";"2016-11-17T00:00:00Z";1,160000000000025;1,1365269732453562;0,02065329491269484;"larger";"ok";6,9035689632;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-18T00:00:00Z";413,63;"MWh";"energy";"measured";"2016-11-17T00:00:00Z";"2016-11-18T00:00:00Z";1,1999999999999886;1,1740373658908299;0,02211397598019292;"larger";"ok";6,6370310783;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-19T00:00:00Z";415,12;"MWh";"energy";"measured";"2016-11-18T00:00:00Z";"2016-11-19T00:00:00Z";1,490000000000009;1,4200588819373094;0,04925226619285164;"larger";"ok";4,8888741036;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-20T00:00:00Z";417,03;"MWh";"energy";"measured";"2016-11-19T00:00:00Z";"2016-11-20T00:00:00Z";1,9099999999999682;2,077277740334473;0,08052738306798131;"smaller";"ok";0,0378162966;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-21T00:00:00Z";418,87;"MWh";"energy";"measured";"2016-11-20T00:00:00Z";"2016-11-21T00:00:00Z";1,8400000000000318;1,7820034665649351;0,03254569057988044;"larger";"ok";-1,9305171271;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-22T00:00:00Z";420,36;"MWh";"energy";"measured";"2016-11-21T00:00:00Z";"2016-11-22T00:00:00Z";1,490000000000009;1,362958173747867;0,0932103630904549;"larger";"ok";-2,01315589;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-23T00:00:00Z";422,49;"MWh";"energy";"measured";"2016-11-22T00:00:00Z";"2016-11-23T00:00:00Z";2,1299999999999955;2,3697755690065576;0,10118070763430115;"smaller";"critical";-2,2518584256;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-24T00:00:00Z";423,85;"MWh";"energy";"measured";"2016-11-23T00:00:00Z";"2016-11-24T00:00:00Z";1,3600000000000136;1,3628044800778696;0,002057874125638108;"smaller";"ok";5,2957071463;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-25T00:00:00Z";425,21;"MWh";"energy";"measured";"2016-11-24T00:00:00Z";"2016-11-25T00:00:00Z";1,3599999999999568;1,3607796296817107;0,0005729286834902813;"smaller";"ok";5,3100951413;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-26T00:00:00Z";426,96;"MWh";"energy";"measured";"2016-11-25T00:00:00Z";"2016-11-26T00:00:00Z";1,75;1,751082314113124;0,0006180829447027716;"smaller";"ok";2,5367183611;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-27T00:00:00Z";428,05;"MWh";"energy";"measured";"2016-11-26T00:00:00Z";"2016-11-27T00:00:00Z";1,0900000000000318;1,0770678679394332;0,012006794042922684;"larger";"ok";7,3260679841;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-28T00:00:00Z";429,02;"MWh";"energy";"measured";"2016-11-27T00:00:00Z";"2016-11-28T00:00:00Z";0,9699999999999704;0,9028114781949295;0,07442143063951392;"larger";"ok";5,5496010681;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-29T00:00:00Z";429,81;"MWh";"energy";"measured";"2016-11-28T00:00:00Z";"2016-11-29T00:00:00Z";0,7900000000000205;0,781269170532001;0,011175187499174321;"larger";"ok";4,0572151765;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-11-30T00:00:00Z";431,19;"MWh";"energy";"measured";"2016-11-29T00:00:00Z";"2016-11-30T00:00:00Z";1,3799999999999955;1,3331434708230185;0,035147401763180035;"larger";"ok";5,5064696074;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-01T00:00:00Z";432,58;"MWh";"energy";"measured";"2016-11-30T00:00:00Z";"2016-12-01T00:00:00Z";1,3899999999999864;1,4122319749286762;0,01574243844026595;"smaller";"ok";4,9444898168;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-02T00:00:00Z";433,91;"MWh";"energy";"measured";"2016-12-01T00:00:00Z";"2016-12-02T00:00:00Z";1,330000000000041;1,2747636711613963;0,043330642446313634;"larger";"ok";5,9212993979;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-03T00:00:00Z";435,19;"MWh";"energy";"measured";"2016-12-02T00:00:00Z";"2016-12-03T00:00:00Z";1,2799999999999727;1,1892611800488417;0,07629847965558283;"larger";"ok";6,5288551052;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-04T00:00:00Z";436,26;"MWh";"energy";"measured";"2016-12-03T00:00:00Z";"2016-12-04T00:00:00Z";1,0699999999999932;1,0003097446569382;0,06966867584295663;"larger";"ok";7,8714887698;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-05T00:00:00Z";436,76;"MWh";"energy";"measured";"2016-12-04T00:00:00Z";"2016-12-05T00:00:00Z";0,5;0,576309805600185;0,13241108316856387;"smaller";"ok";8,6669428945;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-06T00:00:00Z";437,21;"MWh";"energy";"measured";"2016-12-05T00:00:00Z";"2016-12-06T00:00:00Z";0,44999999999998863;0,5365733770295956;0,16134489845334218;"smaller";"ok";9,073884805;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
