Metering Point ID;Timestamp;Value;Unit of Measure;Property;Reading status;Consumption From;Consumption To;Consumption Value;Calculated Value;Calculated Normalized Value;Calculated Deviation Type;Calculated Deviation Level;Temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"TDS9";"2017-04-04T00:00:00Z";2786.73;"MWh";"energy";"measured";"2017-04-03T00:00:00Z";"2017-04-04T00:00:00Z";2.3299999999999272;2.1092608233420185;0.10465238543053133;"larger";"ok";8.2691211303;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-05T00:00:00Z";2788.41;"MWh";"energy";"measured";"2017-04-04T00:00:00Z";"2017-04-05T00:00:00Z";1.6799999999998363;1.6330573886051867;0.02874523070787111;"larger";"ok";10.8816157977;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-06T00:00:00Z";2790.4;"MWh";"energy";"measured";"2017-04-05T00:00:00Z";"2017-04-06T00:00:00Z";1.9900000000002365;2.132995952607496;0.06703995496684056;"smaller";"ok";8.141253829;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-07T00:00:00Z";2792.8;"MWh";"energy";"measured";"2017-04-06T00:00:00Z";"2017-04-07T00:00:00Z";2.400000000000091;2.3980469232535517;0.000814444758190711;"larger";"ok";6.7133554618;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-08T00:00:00Z";2795.29;"MWh";"energy";"measured";"2017-04-07T00:00:00Z";"2017-04-08T00:00:00Z";2.4899999999997817;2.4790143631137447;0.004431453504060633;"larger";"ok";6.2771628499;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-09T00:00:00Z";2797.8;"MWh";"energy";"measured";"2017-04-08T00:00:00Z";"2017-04-09T00:00:00Z";2.5100000000002183;2.537738432952136;0.01093037508978013;"smaller";"ok";5.9608010451;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-10T00:00:00Z";2800.52;"MWh";"energy";"measured";"2017-04-09T00:00:00Z";"2017-04-10T00:00:00Z";2.7199999999998;2.5871133740114467;0.05136482510710613;"larger";"ok";5.6948054234;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-11T00:00:00Z";2803.05;"MWh";"energy";"measured";"2017-04-10T00:00:00Z";"2017-04-11T00:00:00Z";2.5300000000002;2.535581049102682;0.0022010927650910612;"smaller";"ok";5.9724234318;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-12T00:00:00Z";2804.99;"MWh";"energy";"measured";"2017-04-11T00:00:00Z";"2017-04-12T00:00:00Z";1.9399999999995998;1.9176158702127002;0.011672895565062676;"larger";"ok";9.3092984358;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-13T00:00:00Z";2806.48;"MWh";"energy";"measured";"2017-04-12T00:00:00Z";"2017-04-13T00:00:00Z";1.4900000000002365;1.9242887827794206;0.22568794593912375;"smaller";"critical";9.2724275043;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-14T00:00:00Z";2808.24;"MWh";"energy";"measured";"2017-04-13T00:00:00Z";"2017-04-14T00:00:00Z";1.7599999999997635;1.8011133756671316;0.02282664502013355;"smaller";"ok";9.953028659;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-15T00:00:00Z";2810.17;"MWh";"energy";"measured";"2017-04-14T00:00:00Z";"2017-04-15T00:00:00Z";1.930000000000291;2.135004850645984;0.09602078917228936;"smaller";"ok";8.1304313739;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-16T00:00:00Z";2812.32;"MWh";"energy";"measured";"2017-04-15T00:00:00Z";"2017-04-16T00:00:00Z";2.150000000000091;2.32834938176687;0.07659906333792499;"smaller";"ok";7.0888342063;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-17T00:00:00Z";2814.57;"MWh";"energy";"measured";"2017-04-16T00:00:00Z";"2017-04-17T00:00:00Z";2.25;2.133107927665833;0.05479894890366705;"larger";"ok";8.1406505903;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-18T00:00:00Z";2817.23;"MWh";"energy";"measured";"2017-04-17T00:00:00Z";"2017-04-18T00:00:00Z";2.6599999999998545;2.566891251293961;0.036272961956981195;"larger";"ok";5.8037472467;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-19T00:00:00Z";2819.74;"MWh";"energy";"measured";"2017-04-18T00:00:00Z";"2017-04-19T00:00:00Z";2.5099999999997635;2.320935368893101;0.08146053252522546;"larger";"ok";7.1287754178;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-20T00:00:00Z";2821.74;"MWh";"energy";"measured";"2017-04-19T00:00:00Z";"2017-04-20T00:00:00Z";2;2.1012646559269093;0.04819224253417018;"smaller";"ok";8.3121985594;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-21T00:00:00Z";2822.57;"MWh";"energy";"measured";"2017-04-20T00:00:00Z";"2017-04-21T00:00:00Z";0.830000000000382;2.213023037195583;0.6249474198641032;"smaller";"critical";7.710127155;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-22T00:00:00Z";2824.74;"MWh";"energy";"measured";"2017-04-21T00:00:00Z";"2017-04-22T00:00:00Z";2.169999999999618;2.262213345902451;0.04076244447494718;"smaller";"ok";7.4451261957;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-23T00:00:00Z";2827.22;"MWh";"energy";"measured";"2017-04-22T00:00:00Z";"2017-04-23T00:00:00Z";2.480000000000018;2.236293356721217;0.10897794001235882;"larger";"ok";7.5847639044;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-24T00:00:00Z";2829.86;"MWh";"energy";"measured";"2017-04-23T00:00:00Z";"2017-04-24T00:00:00Z";2.6400000000003274;2.718675536132322;0.028938920840815317;"smaller";"ok";4.9860459119;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-25T00:00:00Z";2832.75;"MWh";"energy";"measured";"2017-04-24T00:00:00Z";"2017-04-25T00:00:00Z";2.8899999999998727;3.069824723808823;0.05857817301889361;"smaller";"ok";3.0943141046;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-26T00:00:00Z";2835.52;"MWh";"energy";"measured";"2017-04-25T00:00:00Z";"2017-04-26T00:00:00Z";2.769999999999982;3.053811054179458;0.0929366778573452;"smaller";"ok";3.1805838989;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-27T00:00:00Z";2837.95;"MWh";"energy";"measured";"2017-04-26T00:00:00Z";"2017-04-27T00:00:00Z";2.4299999999998363;2.553034714904256;0.04819155579286113;"smaller";"ok";5.8783960044;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-28T00:00:00Z";2840.47;"MWh";"energy";"measured";"2017-04-27T00:00:00Z";"2017-04-28T00:00:00Z";2.519999999999982;2.6290100646012022;0.041464300981197;"smaller";"ok";5.4690970778;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-29T00:00:00Z";2843.08;"MWh";"energy";"measured";"2017-04-28T00:00:00Z";"2017-04-29T00:00:00Z";2.6100000000001273;2.707363409238208;0.035962445568205686;"smaller";"ok";5.0469872753;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-04-30T00:00:00Z";2845.32;"MWh";"energy";"measured";"2017-04-29T00:00:00Z";"2017-04-30T00:00:00Z";2.2400000000002365;2.2753944029170445;0.01555528257933333;"smaller";"ok";7.3741164207;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-01T00:00:00Z";2847.49;"MWh";"energy";"measured";"2017-04-30T00:00:00Z";"2017-05-01T00:00:00Z";2.169999999999618;2.0991810500526737;0.033736465916156796;"larger";"ok";8.323423485;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-02T00:00:00Z";2849.87;"MWh";"energy";"measured";"2017-05-01T00:00:00Z";"2017-05-02T00:00:00Z";2.380000000000109;2.1625007112985664;0.10057767267550909;"larger";"ok";7.9823040366;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-03T00:00:00Z";2851.59;"MWh";"energy";"measured";"2017-05-02T00:00:00Z";"2017-05-03T00:00:00Z";1.7200000000002547;1.8449559912691138;0.0677284400604613;"smaller";"ok";9.7107779086;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-04T00:00:00Z";2852.91;"MWh";"energy";"measured";"2017-05-03T00:00:00Z";"2017-05-04T00:00:00Z";1.319999999999709;1.7008797985452717;0.22393104960816254;"smaller";"critical";10.5068655809;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-05T00:00:00Z";2854.67;"MWh";"energy";"measured";"2017-05-04T00:00:00Z";"2017-05-05T00:00:00Z";1.7600000000002183;1.9006301316829797;0.07399131968840013;"smaller";"ok";9.4031525056;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-06T00:00:00Z";2856.07;"MWh";"energy";"measured";"2017-05-05T00:00:00Z";"2017-05-06T00:00:00Z";1.400000000000091;1.948277006456383;0.28141635128852843;"smaller";"critical";9.1398814619;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-07T00:00:00Z";2857.35;"MWh";"energy";"measured";"2017-05-06T00:00:00Z";"2017-05-07T00:00:00Z";1.2799999999997453;1.5214680734967758;0.1587072891658296;"smaller";"critical";11.4981984297;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-08T00:00:00Z";2858.54;"MWh";"energy";"measured";"2017-05-07T00:00:00Z";"2017-05-08T00:00:00Z";1.1900000000000546;0.9009218581348485;0.320869273239386;"larger";"critical";15.8464925687;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-09T00:00:00Z";2859.65;"MWh";"energy";"measured";"2017-05-08T00:00:00Z";"2017-05-09T00:00:00Z";1.1100000000001273;0.9229267820471299;0.2026956217892531;"larger";"ok";17.2564634879;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-10T00:00:00Z";2860.76;"MWh";"energy";"measured";"2017-05-09T00:00:00Z";"2017-05-10T00:00:00Z";1.1100000000001273;0.9211348889721314;0.20503523782357788;"larger";"critical";17.1416474978;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-11T00:00:00Z";2861.85;"MWh";"energy";"measured";"2017-05-10T00:00:00Z";"2017-05-11T00:00:00Z";1.0899999999996908;0.9458490176859551;0.15240379766572568;"larger";"ok";18.7252113819;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-12T00:00:00Z";2862.96;"MWh";"energy";"measured";"2017-05-11T00:00:00Z";"2017-05-12T00:00:00Z";1.1100000000001273;0.9153482296647159;0.21265324389900306;"larger";"critical";16.7708658775;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-13T00:00:00Z";2864.05;"MWh";"energy";"measured";"2017-05-12T00:00:00Z";"2017-05-13T00:00:00Z";1.0900000000001455;0.9661520592481225;0.12818679996232038;"larger";"ok";14.5665765206;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-14T00:00:00Z";2865.13;"MWh";"energy";"measured";"2017-05-13T00:00:00Z";"2017-05-14T00:00:00Z";1.0799999999999272;1.3462541019204304;0.19777403206474312;"smaller";"critical";12.466336747;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-15T00:00:00Z";2866.95;"MWh";"energy";"measured";"2017-05-14T00:00:00Z";"2017-05-15T00:00:00Z";1.819999999999709;2.38064720692266;0.2355020119287943;"smaller";"critical";6.8070922494;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-16T00:00:00Z";2868.8;"MWh";"energy";"measured";"2017-05-15T00:00:00Z";"2017-05-16T00:00:00Z";1.8500000000003638;2.0494298702788165;0.09730992661452773;"smaller";"ok";8.5914460023;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-17T00:00:00Z";2870.46;"MWh";"energy";"measured";"2017-05-16T00:00:00Z";"2017-05-17T00:00:00Z";1.6599999999998545;1.7600967633151239;0.056870034308078715;"smaller";"ok";10.179664433;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-18T00:00:00Z";2871.86;"MWh";"energy";"measured";"2017-05-17T00:00:00Z";"2017-05-18T00:00:00Z";1.400000000000091;1.6124461719038856;0.13175396215115212;"smaller";"ok";10.995502313;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-19T00:00:00Z";2873.03;"MWh";"energy";"measured";"2017-05-18T00:00:00Z";"2017-05-19T00:00:00Z";1.1700000000000728;1.5819707258728983;0.2604161500178891;"smaller";"critical";11.1638932625;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-20T00:00:00Z";2874.11;"MWh";"energy";"measured";"2017-05-19T00:00:00Z";"2017-05-20T00:00:00Z";1.0799999999999272;1.2334817292477638;0.12442967383184268;"smaller";"ok";13.0894563198;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-21T00:00:00Z";2875.17;"MWh";"energy";"measured";"2017-05-20T00:00:00Z";"2017-05-21T00:00:00Z";1.0599999999999454;1.2844173702467119;0.17472308880691967;"smaller";"critical";12.80801332;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-22T00:00:00Z";2876.42;"MWh";"energy";"measured";"2017-05-21T00:00:00Z";"2017-05-22T00:00:00Z";1.25;1.372477110211195;0.08923799843361205;"smaller";"ok";12.3214424849;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-23T00:00:00Z";2877.57;"MWh";"energy";"measured";"2017-05-22T00:00:00Z";"2017-05-23T00:00:00Z";1.150000000000091;0.9332925227986818;0.23219673565107365;"larger";"critical";17.9206508795;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-24T00:00:00Z";2878.63;"MWh";"energy";"measured";"2017-05-23T00:00:00Z";"2017-05-24T00:00:00Z";1.0599999999999454;0.9063299942869808;0.16955193658117695;"larger";"ok";16.1930202246;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-25T00:00:00Z";2879.68;"MWh";"energy";"measured";"2017-05-24T00:00:00Z";"2017-05-25T00:00:00Z";1.0499999999997272;0.9058653679058853;0.1591126421214688;"larger";"ok";16.1632491748;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-26T00:00:00Z";2880.75;"MWh";"energy";"measured";"2017-05-25T00:00:00Z";"2017-05-26T00:00:00Z";1.0700000000001637;1.5078126231971694;0.2903627522819558;"smaller";"critical";11.5736511151;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-27T00:00:00Z";2881.8;"MWh";"energy";"measured";"2017-05-26T00:00:00Z";"2017-05-27T00:00:00Z";1.050000000000182;1.3017614114380276;0.19340057957297285;"smaller";"critical";12.7121794621;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-28T00:00:00Z";2882.82;"MWh";"energy";"measured";"2017-05-27T00:00:00Z";"2017-05-28T00:00:00Z";1.0199999999999818;1.2322737638884582;0.1722618545562825;"smaller";"ok";13.0961308877;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-29T00:00:00Z";2883.9;"MWh";"energy";"measured";"2017-05-28T00:00:00Z";"2017-05-29T00:00:00Z";1.0799999999999272;1.0334796572422706;0.045013312484341615;"larger";"ok";14.1945603689;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-30T00:00:00Z";2885.04;"MWh";"energy";"measured";"2017-05-29T00:00:00Z";"2017-05-30T00:00:00Z";1.1399999999998727;0.9192634650487114;0.24012325447902422;"larger";"critical";17.021735549;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-05-31T00:00:00Z";2886.03;"MWh";"energy";"measured";"2017-05-30T00:00:00Z";"2017-05-31T00:00:00Z";0.9900000000002365;0.9713962550461527;0.019151551035370105;"larger";"ok";20.3621569077;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-01T00:00:00Z";2887;"MWh";"energy";"measured";"2017-05-31T00:00:00Z";"2017-06-01T00:00:00Z";0.9699999999997999;0.9784924719715682;0.008679138792613053;"smaller";"ok";20.8168487549;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-02T00:00:00Z";2887.95;"MWh";"energy";"measured";"2017-06-01T00:00:00Z";"2017-06-02T00:00:00Z";0.9499999999998181;1.0002182391589582;0.05020728196415071;"smaller";"ok";22.2089326382;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-03T00:00:00Z";2888.88;"MWh";"energy";"measured";"2017-06-02T00:00:00Z";"2017-06-03T00:00:00Z";0.930000000000291;1.012747031828872;0.0817055288517134;"smaller";"ok";23.0117181142;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-04T00:00:00Z";2889.82;"MWh";"energy";"measured";"2017-06-03T00:00:00Z";"2017-06-04T00:00:00Z";0.9400000000000546;1.0040698729333437;0.06381017363474115;"smaller";"ok";22.4557270209;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-05T00:00:00Z";2890.81;"MWh";"energy";"measured";"2017-06-04T00:00:00Z";"2017-06-05T00:00:00Z";0.9899999999997817;0.9745726474581188;0.015829864076219023;"larger";"ok";20.5656850338;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-06T00:00:00Z";2891.7;"MWh";"energy";"measured";"2017-06-05T00:00:00Z";"2017-06-06T00:00:00Z";0.8899999999998727;0.9473406012511955;0.06052796763443947;"smaller";"ok";18.8207849662;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-07T00:00:00Z";2892.69;"MWh";"energy";"measured";"2017-06-06T00:00:00Z";"2017-06-07T00:00:00Z";0.9900000000002365;0.9196134128132453;0.07653932207411733;"larger";"ok";17.0441585382;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-08T00:00:00Z";2893.65;"MWh";"energy";"measured";"2017-06-07T00:00:00Z";"2017-06-08T00:00:00Z";0.9600000000000364;0.9318991403979262;0.030154400174798902;"larger";"ok";17.831369559;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-09T00:00:00Z";2894.58;"MWh";"energy";"measured";"2017-06-08T00:00:00Z";"2017-06-09T00:00:00Z";0.9299999999998363;0.8891718053323825;0.04591710445901032;"larger";"ok";15.0936050415;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-10T00:00:00Z";2895.57;"MWh";"energy";"measured";"2017-06-09T00:00:00Z";"2017-06-10T00:00:00Z";0.9900000000002365;1.0700075152051824;0.07477285352486884;"smaller";"ok";13.9927270412;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-11T00:00:00Z";2896.54;"MWh";"energy";"measured";"2017-06-10T00:00:00Z";"2017-06-11T00:00:00Z";0.9699999999997999;1.2310947084141621;0.2120833650164024;"smaller";"critical";13.1026457151;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-12T00:00:00Z";2897.57;"MWh";"energy";"measured";"2017-06-11T00:00:00Z";"2017-06-12T00:00:00Z";1.0300000000002;1.2410800068560313;0.17007767886822225;"smaller";"ok";13.047472318;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-13T00:00:00Z";2898.56;"MWh";"energy";"measured";"2017-06-12T00:00:00Z";"2017-06-13T00:00:00Z";0.9899999999997817;0.9897901974572326;0.0002119666805026761;"larger";"ok";14.4359648625;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-14T00:00:00Z";2899.5;"MWh";"energy";"measured";"2017-06-13T00:00:00Z";"2017-06-14T00:00:00Z";0.9400000000000546;0.9044795650077949;0.03927168326014478;"larger";"ok";16.0744535128;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS9";"2017-06-15T00:00:00Z";2900.44;"MWh";"energy";"measured";"2017-06-14T00:00:00Z";"2017-06-15T00:00:00Z";0.9400000000000546;0.9026985171614965;0.0413221935445859;"larger";"ok";15.9603324334;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
